,0,1,2,3,4,11,12
525,92_14545.html,18,43,まし,助動詞,マシ,ai
526,92_14545.html,18,44,た,助動詞,タ,a
527,92_14545.html,18,45,。,記号,。,
528,92_14545.html,19,1,二,名詞,ニ,ni
529,92_14545.html,20,1,こちら,名詞,コチラ,oia
530,92_14545.html,20,2,は,助詞,ハ,a
531,92_14545.html,20,3,地獄,名詞,ジゴク,iou
532,92_14545.html,20,4,の,助詞,ノ,no
533,92_14545.html,20,5,底,名詞,ソコ,oo
534,92_14545.html,20,6,の,助詞,ノ,no
535,92_14545.html,20,7,血の池,名詞,チノイケ,inoie
536,92_14545.html,20,8,で,助詞,デ,e
537,92_14545.html,20,9,、,記号,、,
538,92_14545.html,20,10,ほか,名詞,ホカ,oa
539,92_14545.html,20,11,の,助詞,ノ,no
540,92_14545.html,20,12,罪人,名詞,ザイニン,ainin
541,92_14545.html,20,13,と,助詞,ト,o
542,92_14545.html,20,14,一,名詞,イチ,ii
543,92_14545.html,20,15,しょ,名詞,ショ,o
544,92_14545.html,20,16,に,助詞,ニ,ni
545,92_14545.html,20,17,、,記号,、,
546,92_14545.html,20,18,浮い,動詞,ウイ,ui
547,92_14545.html,20,19,たり,助詞,タリ,ai
548,92_14545.html,20,20,沈ん,動詞,シズン,iun
549,92_14545.html,20,21,だり,助詞,ダリ,ai
550,92_14545.html,20,22,し,動詞,シ,i
551,92_14545.html,20,23,て,助詞,テ,e
552,92_14545.html,20,24,い,動詞,イ,i
553,92_14545.html,20,25,た,助動詞,タ,a
554,92_14545.html,20,26,陀多,名詞,陀多,aa
555,92_14545.html,20,27,で,助動詞,デ,e
556,92_14545.html,20,28,ござい,助動詞,ゴザイ,oai
557,92_14545.html,20,29,ます,助動詞,マス,au
558,92_14545.html,20,30,。,記号,。,
559,92_14545.html,21,1,何しろ,副詞,ナニシロ,naniio
560,92_14545.html,21,2,どちら,名詞,ドチラ,oia
561,92_14545.html,21,3,を,助詞,ヲ,o
562,92_14545.html,21,4,見,動詞,ミ,i
563,92_14545.html,21,5,て,助詞,テ,e
564,92_14545.html,21,6,も,助詞,モ,o
565,92_14545.html,21,7,、,記号,、,
566,92_14545.html,21,8,まっ暗,名詞,マックラ,aua
567,92_14545.html,21,9,で,助動詞,デ,e
568,92_14545.html,21,10,、,記号,、,
569,92_14545.html,21,11,たまに,副詞,タマニ,aani
570,92_14545.html,21,12,その,連体詞,ソノ,ono
571,92_14545.html,21,13,くら,形容詞,クラ,ua
572,92_14545.html,21,14,暗から,形容詞,クラカラ,uaaa
573,92_14545.html,21,15,ぼんやり,副詞,ボンヤリ,onai
574,92_14545.html,21,16,浮き,動詞,ウキ,ui
575,92_14545.html,21,17,上っ,動詞,ノボッ,noou
576,92_14545.html,21,18,て,助詞,テ,e
577,92_14545.html,21,19,いる,動詞,イル,iu
578,92_14545.html,21,20,もの,名詞,モノ,ono
579,92_14545.html,21,21,が,助詞,ガ,a
580,92_14545.html,21,22,ある,動詞,アル,au
581,92_14545.html,21,23,と,助詞,ト,o
582,92_14545.html,21,24,思い,動詞,オモイ,ooi
583,92_14545.html,21,25,ます,助動詞,マス,au
584,92_14545.html,21,26,と,助詞,ト,o
585,92_14545.html,21,27,、,記号,、,
586,92_14545.html,21,28,それ,名詞,ソレ,oe
587,92_14545.html,21,29,は,助詞,ハ,a
588,92_14545.html,21,30,恐し,形容詞,コワシ,oai
589,92_14545.html,21,31,い,動詞,イ,i
590,92_14545.html,21,32,針,名詞,ハリ,ai
591,92_14545.html,21,33,の,助詞,ノ,no
592,92_14545.html,21,34,山,名詞,ヤマ,aa
593,92_14545.html,21,35,の,助詞,ノ,no
594,92_14545.html,21,36,針,名詞,ハリ,ai
595,92_14545.html,21,37,が,助詞,ガ,a
596,92_14545.html,21,38,光る,動詞,ヒカル,iau
597,92_14545.html,21,39,の,名詞,ノ,no
598,92_14545.html,21,40,で,助動詞,デ,e
599,92_14545.html,21,41,ござい,助動詞,ゴザイ,oai
600,92_14545.html,21,42,ます,助動詞,マス,au
601,92_14545.html,21,43,から,助詞,カラ,aa
602,92_14545.html,21,44,、,記号,、,
603,92_14545.html,21,45,その,連体詞,ソノ,ono
604,92_14545.html,21,46,心細,形容詞,ココロボソ,ooooo
605,92_14545.html,21,47,さ,名詞,サ,a
606,92_14545.html,21,48,と,助詞,ト,o
607,92_14545.html,21,49,云っ,動詞,ユッ,uu
608,92_14545.html,21,50,たら,助動詞,タラ,aa
609,92_14545.html,21,51,ござい,助動詞,ゴザイ,oai
610,92_14545.html,21,52,ませ,助動詞,マセ,ae
611,92_14545.html,21,53,ん,助動詞,ン,n
612,92_14545.html,21,54,。,記号,。,
613,92_14545.html,22,1,その,連体詞,ソノ,ono
614,92_14545.html,22,2,上,名詞,ウエ,ue
615,92_14545.html,22,3,あたり,名詞,アタリ,aai
616,92_14545.html,22,4,は,助詞,ハ,a
617,92_14545.html,22,5,墓,名詞,ハカ,aa
618,92_14545.html,22,6,の,助詞,ノ,no
619,92_14545.html,22,7,中,名詞,ナカ,naa
620,92_14545.html,22,8,の,助詞,ノ,no
621,92_14545.html,22,9,よう,名詞,ヨウ,ou
622,92_14545.html,22,10,に,助詞,ニ,ni
623,92_14545.html,22,11,しんと,副詞,シント,ino
624,92_14545.html,22,12,静まり返っ,動詞,シズマリカエッ,iuaiaeu
625,92_14545.html,22,13,て,助詞,テ,e
626,92_14545.html,22,14,、,記号,、,
627,92_14545.html,22,15,たま,名詞,タマ,aa
628,92_14545.html,22,16,に,助詞,ニ,ni
629,92_14545.html,22,17,聞える,動詞,キコエル,ioeu
630,92_14545.html,22,18,もの,名詞,モノ,ono
631,92_14545.html,22,19,と,助詞,ト,o
632,92_14545.html,22,20,云っ,動詞,ユッ,uu
633,92_14545.html,22,21,て,助詞,テ,e
634,92_14545.html,22,22,は,助詞,ハ,a
635,92_14545.html,22,23,、,記号,、,
636,92_14545.html,22,24,ただ,接続詞,タダ,aa
637,92_14545.html,22,25,罪人,名詞,ザイニン,ainin
638,92_14545.html,22,26,が,助詞,ガ,a
639,92_14545.html,22,27,つく,動詞,ツク,uu
640,92_14545.html,22,28,微,接頭詞,ホロ,oo
641,92_14545.html,22,29,な,助動詞,ナ,na
642,92_14545.html,22,30,嘆息,名詞,タンソク,anou
643,92_14545.html,22,31,ばかり,助詞,バカリ,aai
644,92_14545.html,22,32,で,助動詞,デ,e
645,92_14545.html,22,33,ござい,助動詞,ゴザイ,oai
646,92_14545.html,22,34,ます,助動詞,マス,au
647,92_14545.html,22,35,。,記号,。,
648,92_14545.html,23,1,これ,名詞,コレ,oe
649,92_14545.html,23,2,は,助詞,ハ,a
650,92_14545.html,23,3,ここ,名詞,ココ,oo
651,92_14545.html,23,4,へ,助詞,ヘ,e
652,92_14545.html,23,5,落ち,動詞,オチ,oi
653,92_14545.html,23,6,て,助詞,テ,e
654,92_14545.html,23,7,来る,動詞,クル,uu
655,92_14545.html,23,8,ほど,助詞,ホド,oo
656,92_14545.html,23,9,の,助詞,ノ,no
657,92_14545.html,23,10,人間,名詞,ニンゲン,ninen
658,92_14545.html,23,11,は,助詞,ハ,a
659,92_14545.html,23,12,、,記号,、,
660,92_14545.html,23,13,もう,副詞,モウ,ou
661,92_14545.html,23,14,さまざま,名詞,サマザマ,aaaa
662,92_14545.html,23,15,な,助動詞,ナ,na
663,92_14545.html,23,16,地獄,名詞,ジゴク,iou
664,92_14545.html,23,17,の,助詞,ノ,no
665,92_14545.html,23,18,責苦,名詞,セメク,eeu
666,92_14545.html,23,19,に,助詞,ニ,ni
667,92_14545.html,23,20,疲れはて,動詞,ツカレハテ,uaeae
668,92_14545.html,23,21,て,助詞,テ,e
669,92_14545.html,23,22,、,記号,、,
670,92_14545.html,23,23,泣声,名詞,泣声,uuoe
671,92_14545.html,23,24,を,助詞,ヲ,o
672,92_14545.html,23,25,出す,動詞,ダス,au
673,92_14545.html,23,26,力,名詞,チカラ,iaa
674,92_14545.html,23,27,さえ,助詞,サエ,ae
675,92_14545.html,23,28,なくなっ,動詞,ナクナッ,naunau
676,92_14545.html,23,29,て,助詞,テ,e
677,92_14545.html,23,30,いる,動詞,イル,iu
678,92_14545.html,23,31,の,名詞,ノ,no
679,92_14545.html,23,32,で,助動詞,デ,e
680,92_14545.html,23,33,ござい,助動詞,ゴザイ,oai
681,92_14545.html,23,34,ましょ,助動詞,マショ,ao
682,92_14545.html,23,35,う,助動詞,ウ,u
683,92_14545.html,23,36,。,記号,。,
684,92_14545.html,24,1,ですから,接続詞,デスカラ,euaa
685,92_14545.html,24,2,さすが,副詞,サスガ,aua
686,92_14545.html,24,3,大,接頭詞,ダイ,ai
687,92_14545.html,24,4,泥坊,名詞,ドロボウ,ooou
688,92_14545.html,24,5,の,助詞,ノ,no
689,92_14545.html,24,6,陀多,名詞,陀多,aa
690,92_14545.html,24,7,も,助詞,モ,o
691,92_14545.html,24,8,、,記号,、,
692,92_14545.html,24,9,やはり,副詞,ヤハリ,aai
693,92_14545.html,24,10,血の池,名詞,チノイケ,inoie
694,92_14545.html,24,11,の,助詞,ノ,no
695,92_14545.html,24,12,血,名詞,チ,i
696,92_14545.html,24,13,に,助詞,ニ,ni
697,92_14545.html,24,14,咽び,動詞,ムセビ,uei
698,92_14545.html,24,15,ながら,助詞,ナガラ,naaa
699,92_14545.html,24,16,、,記号,、,
700,92_14545.html,24,17,まるで,副詞,マルデ,aue
701,92_14545.html,24,18,死に,動詞,シニ,ini
702,92_14545.html,24,19,かかっ,動詞,カカッ,aau
703,92_14545.html,24,20,た,助動詞,タ,a
704,92_14545.html,24,21,蛙,名詞,カエル,aeu
705,92_14545.html,24,22,の,助詞,ノ,no
706,92_14545.html,24,23,よう,名詞,ヨウ,ou
707,92_14545.html,24,24,に,助詞,ニ,ni
708,92_14545.html,24,25,、,記号,、,
709,92_14545.html,24,26,ただ,接続詞,タダ,aa
710,92_14545.html,24,27,もがい,動詞,モガイ,oai
711,92_14545.html,24,28,て,助詞,テ,e
712,92_14545.html,24,29,ばかり,助詞,バカリ,aai
713,92_14545.html,24,30,居り,動詞,オリ,oi
714,92_14545.html,24,31,まし,助動詞,マシ,ai
715,92_14545.html,24,32,た,助動詞,タ,a
716,92_14545.html,24,33,。,記号,。,
717,92_14545.html,25,1,ところが,接続詞,トコロガ,oooa
718,92_14545.html,25,2,ある,連体詞,アル,au
719,92_14545.html,25,3,時,名詞,トキ,oi
720,92_14545.html,25,4,の,助詞,ノ,no
721,92_14545.html,25,5,事,名詞,コト,oo
722,92_14545.html,25,6,で,助動詞,デ,e
723,92_14545.html,25,7,ござい,助動詞,ゴザイ,oai
724,92_14545.html,25,8,ます,助動詞,マス,au
725,92_14545.html,25,9,。,記号,。,
726,92_14545.html,26,1,何気なく,形容詞,ナニゲナク,nanienau
727,92_14545.html,26,2,陀多,名詞,陀多,aa
728,92_14545.html,26,3,が,助詞,ガ,a
729,92_14545.html,26,4,頭,名詞,アタマ,aaa
730,92_14545.html,26,5,を,助詞,ヲ,o
731,92_14545.html,26,6,挙げ,動詞,アゲ,ae
732,92_14545.html,26,7,て,助詞,テ,e
733,92_14545.html,26,8,、,記号,、,
734,92_14545.html,26,9,血の池,名詞,チノイケ,inoie
735,92_14545.html,26,10,の,助詞,ノ,no
736,92_14545.html,26,11,空,名詞,ソラ,oa
737,92_14545.html,26,12,を,助詞,ヲ,o
738,92_14545.html,26,13,眺め,動詞,ナガメ,naae
739,92_14545.html,26,14,ます,助動詞,マス,au
740,92_14545.html,26,15,と,助詞,ト,o
741,92_14545.html,26,16,、,記号,、,
742,92_14545.html,26,17,その,連体詞,ソノ,ono
743,92_14545.html,26,18,ひっそり,副詞,ヒッソリ,ioi
744,92_14545.html,26,19,と,助詞,ト,o
745,92_14545.html,26,20,し,動詞,シ,i
746,92_14545.html,26,21,た,助動詞,タ,a
747,92_14545.html,26,22,暗,形容詞,クラ,ua
748,92_14545.html,26,23,の,助詞,ノ,no
749,92_14545.html,26,24,中,名詞,ナカ,naa
750,92_14545.html,26,25,を,助詞,ヲ,o
751,92_14545.html,26,26,、,記号,、,
752,92_14545.html,26,27,遠い,形容詞,トオイ,ooi
753,92_14545.html,26,28,遠い,形容詞,トオイ,ooi
754,92_14545.html,26,29,天上,名詞,テンジョウ,enou
755,92_14545.html,26,30,から,助詞,カラ,aa
756,92_14545.html,26,31,、,記号,、,
757,92_14545.html,26,32,銀色,名詞,ギンイロ,inio
758,92_14545.html,26,33,の,助詞,ノ,no
759,92_14545.html,26,34,蜘蛛,名詞,クモ,uo
760,92_14545.html,26,35,の,助詞,ノ,no
761,92_14545.html,26,36,糸,名詞,イト,io
762,92_14545.html,26,37,が,助詞,ガ,a
763,92_14545.html,26,38,、,記号,、,
764,92_14545.html,26,39,まるで,副詞,マルデ,aue
765,92_14545.html,26,40,人目,名詞,ヒトメ,ioe
766,92_14545.html,26,41,に,助詞,ニ,ni
767,92_14545.html,26,42,かかる,動詞,カカル,aau
768,92_14545.html,26,43,の,名詞,ノ,no
769,92_14545.html,26,44,を,助詞,ヲ,o
770,92_14545.html,26,45,恐れる,動詞,オソレル,ooeu
771,92_14545.html,26,46,よう,名詞,ヨウ,ou
772,92_14545.html,26,47,に,助詞,ニ,ni
773,92_14545.html,26,48,、,記号,、,
774,92_14545.html,26,49,一すじ,名詞,ヒトスジ,ioui
775,92_14545.html,26,50,細く,形容詞,ホソク,oou
776,92_14545.html,26,51,光り,動詞,ヒカリ,iai
777,92_14545.html,26,52,ながら,助詞,ナガラ,naaa
778,92_14545.html,26,53,、,記号,、,
779,92_14545.html,26,54,するする,副詞,スルスル,uuuu
780,92_14545.html,26,55,と,助詞,ト,o
781,92_14545.html,26,56,自分,名詞,ジブン,iun
782,92_14545.html,26,57,の,助詞,ノ,no
783,92_14545.html,26,58,上,名詞,ウエ,ue
784,92_14545.html,26,59,へ,助詞,ヘ,e
785,92_14545.html,26,60,垂れ,動詞,シダレ,iae
786,92_14545.html,26,61,て,助詞,テ,e
787,92_14545.html,26,62,参る,動詞,マイル,aiu
788,92_14545.html,26,63,の,名詞,ノ,no
789,92_14545.html,26,64,で,助動詞,デ,e
790,92_14545.html,26,65,は,助詞,ハ,a
791,92_14545.html,26,66,ござい,助動詞,ゴザイ,oai
792,92_14545.html,26,67,ませ,助動詞,マセ,ae
793,92_14545.html,26,68,ん,助動詞,ン,n
794,92_14545.html,26,69,か,助詞,カ,a
795,92_14545.html,26,70,。,記号,。,
796,92_14545.html,27,1,陀多,名詞,陀多,aa
797,92_14545.html,27,2,は,助詞,ハ,a
798,92_14545.html,27,3,これ,名詞,コレ,oe
799,92_14545.html,27,4,を,助詞,ヲ,o
800,92_14545.html,27,5,見る,動詞,ミル,iu
801,92_14545.html,27,6,と,助詞,ト,o
802,92_14545.html,27,7,、,記号,、,
803,92_14545.html,27,8,思わず,副詞,オモワズ,ooau
804,92_14545.html,27,9,手,名詞,テ,e
805,92_14545.html,27,10,を,助詞,ヲ,o
806,92_14545.html,27,11,拍,名詞,ハク,au
807,92_14545.html,27,12,って,助詞,ッテ,e
808,92_14545.html,27,13,喜び,動詞,ヨロコビ,oooi
809,92_14545.html,27,14,まし,助動詞,マシ,ai
810,92_14545.html,27,15,た,助動詞,タ,a
811,92_14545.html,27,16,。,記号,。,
812,92_14545.html,28,1,この,連体詞,コノ,ono
813,92_14545.html,28,2,糸,名詞,イト,io
814,92_14545.html,28,3,に,助詞,ニ,ni
815,92_14545.html,28,4,縋り,動詞,スガリ,uai
816,92_14545.html,28,5,ついて,動詞,ツイテ,uie
817,92_14545.html,28,6,、,記号,、,
818,92_14545.html,28,7,どこ,名詞,ドコ,oo
819,92_14545.html,28,8,まで,助詞,マデ,ae
820,92_14545.html,28,9,も,助詞,モ,o
821,92_14545.html,28,10,のぼっ,動詞,ノボッ,noou
822,92_14545.html,28,11,て,助詞,テ,e
823,92_14545.html,28,12,行け,動詞,イケ,ie
824,92_14545.html,28,13,ば,助詞,バ,a
825,92_14545.html,28,14,、,記号,、,
826,92_14545.html,28,15,きっと,副詞,キット,io
827,92_14545.html,28,16,地獄,名詞,ジゴク,iou
828,92_14545.html,28,17,から,助詞,カラ,aa
829,92_14545.html,28,18,ぬけ,動詞,ヌケ,nue
830,92_14545.html,28,19,出せる,動詞,ダセル,aeu
831,92_14545.html,28,20,の,名詞,ノ,no
832,92_14545.html,28,21,に,助詞,ニ,ni
833,92_14545.html,28,22,相違,名詞,ソウイ,oui
834,92_14545.html,28,23,ござい,助動詞,ゴザイ,oai
835,92_14545.html,28,24,ませ,助動詞,マセ,ae
836,92_14545.html,28,25,ん,助動詞,ン,n
837,92_14545.html,28,26,。,記号,。,
838,92_14545.html,29,1,いや,接続詞,イヤ,ia
839,92_14545.html,29,2,、,記号,、,
840,92_14545.html,29,3,うまく,形容詞,ウマク,uau
841,92_14545.html,29,4,行く,動詞,イク,iu
842,92_14545.html,29,5,と,助詞,ト,o
843,92_14545.html,29,6,、,記号,、,
844,92_14545.html,29,7,極楽,名詞,ゴクラク,ouau
845,92_14545.html,29,8,へ,助詞,ヘ,e
846,92_14545.html,29,9,はいる,動詞,ハイル,aiu
847,92_14545.html,29,10,事,名詞,コト,oo
848,92_14545.html,29,11,さえ,助詞,サエ,ae
849,92_14545.html,29,12,も,助詞,モ,o
850,92_14545.html,29,13,出来,動詞,デキ,ei
851,92_14545.html,29,14,ましょ,助動詞,マショ,ao
852,92_14545.html,29,15,う,助動詞,ウ,u
853,92_14545.html,29,16,。,記号,。,
854,92_14545.html,30,1,そう,副詞,ソウ,ou
855,92_14545.html,30,2,すれ,動詞,スレ,ue
856,92_14545.html,30,3,ば,助詞,バ,a
857,92_14545.html,30,4,、,記号,、,
858,92_14545.html,30,5,もう,副詞,モウ,ou
859,92_14545.html,30,6,針,名詞,ハリ,ai
860,92_14545.html,30,7,の,助詞,ノ,no
861,92_14545.html,30,8,山,名詞,ヤマ,aa
862,92_14545.html,30,9,へ,助詞,ヘ,e
863,92_14545.html,30,10,追い上げ,動詞,オイアゲ,oiae
864,92_14545.html,30,11,られる,動詞,ラレル,aeu
865,92_14545.html,30,12,事,名詞,コト,oo
866,92_14545.html,30,13,も,助詞,モ,o
867,92_14545.html,30,14,なくなれ,動詞,ナクナレ,naunae
868,92_14545.html,30,15,ば,助詞,バ,a
869,92_14545.html,30,16,、,記号,、,
870,92_14545.html,30,17,血の池,名詞,チノイケ,inoie
871,92_14545.html,30,18,に,助詞,ニ,ni
872,92_14545.html,30,19,沈め,動詞,シズメ,iue
873,92_14545.html,30,20,られる,動詞,ラレル,aeu
874,92_14545.html,30,21,事,名詞,コト,oo
875,92_14545.html,30,22,も,助詞,モ,o
876,92_14545.html,30,23,ある,動詞,アル,au
877,92_14545.html,30,24,筈,名詞,ハズ,au
878,92_14545.html,30,25,は,助詞,ハ,a
879,92_14545.html,30,26,ござい,助動詞,ゴザイ,oai
880,92_14545.html,30,27,ませ,助動詞,マセ,ae
881,92_14545.html,30,28,ん,助動詞,ン,n
882,92_14545.html,30,29,。,記号,。,
883,92_14545.html,31,1,こう,副詞,コウ,ou
884,92_14545.html,31,2,思い,動詞,オモイ,ooi
885,92_14545.html,31,3,まし,助動詞,マシ,ai
886,92_14545.html,31,4,た,助動詞,タ,a
887,92_14545.html,31,5,から,助詞,カラ,aa
888,92_14545.html,31,6,陀多,名詞,陀多,aa
889,92_14545.html,31,7,は,助詞,ハ,a
890,92_14545.html,31,8,、,記号,、,
891,92_14545.html,31,9,早速,副詞,サッソク,aou
892,92_14545.html,31,10,その,連体詞,ソノ,ono
893,92_14545.html,31,11,蜘蛛,名詞,クモ,uo
894,92_14545.html,31,12,の,助詞,ノ,no
895,92_14545.html,31,13,糸,名詞,イト,io
896,92_14545.html,31,14,を,助詞,ヲ,o
897,92_14545.html,31,15,両手,名詞,リョウテ,oue
898,92_14545.html,31,16,で,助詞,デ,e
899,92_14545.html,31,17,しっかり,副詞,シッカリ,iai
900,92_14545.html,31,18,と,助詞,ト,o
901,92_14545.html,31,19,つかみ,動詞,ツカミ,uai
902,92_14545.html,31,20,ながら,助詞,ナガラ,naaa
903,92_14545.html,31,21,、,記号,、,
904,92_14545.html,31,22,一生懸命,名詞,イッショウケンメイ,iouenei
905,92_14545.html,31,23,に,助詞,ニ,ni
906,92_14545.html,31,24,上,名詞,ウエ,ue
907,92_14545.html,31,25,へ,助詞,ヘ,e
908,92_14545.html,31,26,上,名詞,ウエ,ue
909,92_14545.html,31,27,へ,助詞,ヘ,e
910,92_14545.html,31,28,と,助詞,ト,o
911,92_14545.html,31,29,たぐり,動詞,タグリ,aui
912,92_14545.html,31,30,のぼり,動詞,ノボリ,nooi
913,92_14545.html,31,31,始め,動詞,ハジメ,aie
914,92_14545.html,31,32,まし,助動詞,マシ,ai
915,92_14545.html,31,33,た,助動詞,タ,a
916,92_14545.html,31,34,。,記号,。,
917,92_14545.html,32,1,元より,副詞,モトヨリ,oooi
918,92_14545.html,32,2,大,接頭詞,ダイ,ai
919,92_14545.html,32,3,泥坊,名詞,ドロボウ,ooou
920,92_14545.html,32,4,の,助詞,ノ,no
921,92_14545.html,32,5,事,名詞,コト,oo
922,92_14545.html,32,6,で,助動詞,デ,e
923,92_14545.html,32,7,ござい,助動詞,ゴザイ,oai
924,92_14545.html,32,8,ます,助動詞,マス,au
925,92_14545.html,32,9,から,助詞,カラ,aa
926,92_14545.html,32,10,、,記号,、,
927,92_14545.html,32,11,こう,副詞,コウ,ou
928,92_14545.html,32,12,云う,動詞,イウ,iu
929,92_14545.html,32,13,事,名詞,コト,oo
930,92_14545.html,32,14,に,助詞,ニ,ni
931,92_14545.html,32,15,は,助詞,ハ,a
932,92_14545.html,32,16,昔,名詞,ムカシ,uai
933,92_14545.html,32,17,から,助詞,カラ,aa
934,92_14545.html,32,18,、,記号,、,
935,92_14545.html,32,19,慣れ,動詞,ナレ,nae
936,92_14545.html,32,20,切っ,動詞,キッ,iu
937,92_14545.html,32,21,て,助詞,テ,e
938,92_14545.html,32,22,いる,動詞,イル,iu
939,92_14545.html,32,23,の,名詞,ノ,no
940,92_14545.html,32,24,で,助動詞,デ,e
941,92_14545.html,32,25,ござい,助動詞,ゴザイ,oai
942,92_14545.html,32,26,ます,助動詞,マス,au
943,92_14545.html,32,27,。,記号,。,
944,92_14545.html,33,1,しかし,接続詞,シカシ,iai
945,92_14545.html,33,2,地獄,名詞,ジゴク,iou
946,92_14545.html,33,3,と,助詞,ト,o
947,92_14545.html,33,4,極楽,名詞,ゴクラク,ouau
948,92_14545.html,33,5,と,助詞,ト,o
949,92_14545.html,33,6,の,助詞,ノ,no
950,92_14545.html,33,7,間,名詞,マ,a
951,92_14545.html,33,8,は,助詞,ハ,a
952,92_14545.html,33,9,、,記号,、,
953,92_14545.html,33,10,何,名詞,ナニ,nani
954,92_14545.html,33,11,万,名詞,マン,an
955,92_14545.html,33,12,里,名詞,リ,i
956,92_14545.html,33,13,と,助詞,ト,o
957,92_14545.html,33,14,なく,形容詞,ナク,nau
958,92_14545.html,33,15,ござい,助動詞,ゴザイ,oai
959,92_14545.html,33,16,ます,助動詞,マス,au
960,92_14545.html,33,17,から,助詞,カラ,aa
961,92_14545.html,33,18,、,記号,、,
962,92_14545.html,33,19,いくら,副詞,イクラ,iua
963,92_14545.html,33,20,焦っ,動詞,アセッ,aeu
964,92_14545.html,33,21,て,助詞,テ,e
965,92_14545.html,33,22,見,動詞,ミ,i
966,92_14545.html,33,23,た,助動詞,タ,a
967,92_14545.html,33,24,所,名詞,トコロ,ooo
968,92_14545.html,33,25,で,助詞,デ,e
969,92_14545.html,33,26,、,記号,、,
970,92_14545.html,33,27,容易,名詞,ヨウイ,oui
971,92_14545.html,33,28,に,助詞,ニ,ni
972,92_14545.html,33,29,上,名詞,ウエ,ue
973,92_14545.html,33,30,へ,助詞,ヘ,e
974,92_14545.html,33,31,は,助詞,ハ,a
975,92_14545.html,33,32,出,動詞,デ,e
976,92_14545.html,33,33,られ,動詞,ラレ,ae
977,92_14545.html,33,34,ませ,助動詞,マセ,ae
978,92_14545.html,33,35,ん,助動詞,ン,n
979,92_14545.html,33,36,。,記号,。,
980,92_14545.html,34,1,やや,副詞,ヤヤ,aa
981,92_14545.html,34,2,しばらく,副詞,シバラク,iaau
982,92_14545.html,34,3,のぼる,動詞,ノボル,noou
983,92_14545.html,34,4,中,名詞,ナカ,naa
984,92_14545.html,34,5,に,助詞,ニ,ni
985,92_14545.html,34,6,、,記号,、,
986,92_14545.html,34,7,とうとう,副詞,トウトウ,ouou
987,92_14545.html,34,8,陀多,名詞,陀多,aa
988,92_14545.html,34,9,も,助詞,モ,o
989,92_14545.html,34,10,くたびれ,動詞,クタビレ,uaie
990,92_14545.html,34,11,て,助詞,テ,e
991,92_14545.html,34,12,、,記号,、,
992,92_14545.html,34,13,もう,副詞,モウ,ou
993,92_14545.html,34,14,一,名詞,イチ,ii
994,92_14545.html,34,15,たぐり,動詞,タグリ,aui
995,92_14545.html,34,16,も,助詞,モ,o
996,92_14545.html,34,17,上,名詞,ウエ,ue
997,92_14545.html,34,18,の,助詞,ノ,no
998,92_14545.html,34,19,方,名詞,ホウ,ou
999,92_14545.html,34,20,へ,助詞,ヘ,e
1000,92_14545.html,34,21,は,助詞,ハ,a
1001,92_14545.html,34,22,のぼれ,動詞,ノボレ,nooe
1002,92_14545.html,34,23,なく,助動詞,ナク,nau
1003,92_14545.html,34,24,なっ,動詞,ナッ,nau
1004,92_14545.html,34,25,て,助詞,テ,e
1005,92_14545.html,34,26,しまい,動詞,シマイ,iai
1006,92_14545.html,34,27,まし,助動詞,マシ,ai
1007,92_14545.html,34,28,た,助動詞,タ,a
1008,92_14545.html,34,29,。,記号,。,
1009,92_14545.html,35,1,そこで,接続詞,ソコデ,ooe
1010,92_14545.html,35,2,仕方,名詞,シカタ,iaa
1011,92_14545.html,35,3,が,助詞,ガ,a
1012,92_14545.html,35,4,ござい,動詞,ゴザイ,oai
1013,92_14545.html,35,5,ませ,助動詞,マセ,ae
1014,92_14545.html,35,6,ん,助動詞,ン,n
1015,92_14545.html,35,7,から,助詞,カラ,aa
1016,92_14545.html,35,8,、,記号,、,
1017,92_14545.html,35,9,まず,副詞,マズ,au
1018,92_14545.html,35,10,一休み,名詞,ヒトヤスミ,ioaui
1019,92_14545.html,35,11,休む,動詞,ヤスム,auu
1020,92_14545.html,35,12,つもり,名詞,ツモリ,uoi
1021,92_14545.html,35,13,で,助動詞,デ,e
1022,92_14545.html,35,14,、,記号,、,
1023,92_14545.html,35,15,糸,名詞,イト,io
1024,92_14545.html,35,16,の,助詞,ノ,no
1025,92_14545.html,35,17,中途,名詞,チュウト,uuo
1026,92_14545.html,35,18,に,助詞,ニ,ni
1027,92_14545.html,35,19,ぶら,動詞,ブラ,ua
1028,92_14545.html,35,20,下り,動詞,オリ,oi
1029,92_14545.html,35,21,ながら,助詞,ナガラ,naaa
1030,92_14545.html,35,22,、,記号,、,
1031,92_14545.html,35,23,遥か,名詞,ハルカ,aua
1032,92_14545.html,35,24,に,助詞,ニ,ni
1033,92_14545.html,35,25,目の下,名詞,メノシタ,enoia
1034,92_14545.html,35,26,を,助詞,ヲ,o
1035,92_14545.html,35,27,見下し,動詞,ミクダシ,iuai
1036,92_14545.html,35,28,まし,助動詞,マシ,ai
1037,92_14545.html,35,29,た,助動詞,タ,a
1038,92_14545.html,35,30,。,記号,。,
1039,92_14545.html,36,1,すると,接続詞,スルト,uuo
1040,92_14545.html,36,2,、,記号,、,
1041,92_14545.html,36,3,一生懸命,名詞,イッショウケンメイ,iouenei
1042,92_14545.html,36,4,に,助詞,ニ,ni
1043,92_14545.html,36,5,のぼっ,動詞,ノボッ,noou
1044,92_14545.html,36,6,た,助動詞,タ,a
